//基本SPデータベース,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//NV,SM,MG,AC,AL,MC,TF,KN,PR,WZ,BS,HT,AS,CR,MO,SA,RG,AM,BA,DC,SNV,TK,SG,SL,GS,NJ,MB,DE,DA,RK,WL,RA,AB,NC,GC,LG,SO,MI,WA,SR,GN,SC,ESNV,KG,OB,RB,SU,SJ,SP,DK,MT,SHC,AG,CD,WH,IG,BO,ABC,EM,IQ,TRB,TRV,SKE,SOA,SK,SN,NW,HN,SH
81,152,436,152,365,223,152,223,578,649,294,294,294,343,343,507,365,294,436,436,81,151,341,640,286,317,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,183,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,183
82,154,442,154,370,226,154,226,586,658,298,298,298,348,348,514,370,298,442,442,82,152,343,645,291,323,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,185
83,156,448,156,375,229,156,229,594,667,302,302,302,353,353,521,375,302,448,448,83,153,345,650,296,329,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,188,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,188
84,158,454,158,380,232,158,232,602,676,306,306,306,357,357,528,380,306,454,454,84,154,347,655,301,335,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,190,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,190
85,160,460,160,385,235,160,235,610,685,310,310,310,362,362,535,385,310,460,460,85,155,349,660,306,341,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,193,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,193
86,162,466,162,390,238,162,238,618,694,314,314,314,367,367,542,390,314,466,466,86,156,351,665,312,347,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,195,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,195
87,164,472,164,395,241,164,241,626,703,318,318,318,371,371,549,395,318,472,472,87,157,353,670,318,353,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,198,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,198
88,166,478,166,400,244,166,244,634,712,322,322,322,376,376,556,400,322,478,478,88,158,355,675,324,359,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200
89,168,484,168,405,247,168,247,642,721,326,326,326,381,381,563,405,326,484,484,89,159,357,680,336,365,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,203,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,203
90,170,490,170,410,250,170,250,650,730,330,330,330,386,386,570,410,330,490,490,90,170,386,730,342,370,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,205,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,205
91,172,496,172,415,253,172,253,658,739,334,334,334,390,390,577,415,334,496,496,91,171,388,735,348,378,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,208
92,174,502,174,420,256,174,256,666,748,338,338,338,395,395,584,420,338,502,502,92,172,390,740,354,386,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,210
93,176,508,176,425,259,176,259,674,757,342,342,342,400,400,591,425,342,508,508,93,173,392,745,360,394,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,213,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,213
94,178,514,178,430,262,178,262,682,766,346,346,346,404,404,598,430,346,514,514,94,174,394,750,366,402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,215,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,215
95,180,520,180,435,265,180,265,690,775,350,350,350,409,409,605,435,350,520,520,95,175,396,755,372,410,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,218,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,218
96,182,526,182,440,268,182,268,698,784,354,354,354,414,414,612,440,354,526,526,96,176,398,760,378,418,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,220,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,220
97,184,532,184,445,271,184,271,706,793,358,358,358,418,418,619,445,358,532,532,97,177,400,765,384,426,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,223,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,223
98,186,538,186,450,274,186,274,714,802,362,362,362,423,423,626,450,362,538,538,98,178,402,770,390,434,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,225,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,225
99,188,544,188,455,277,188,277,722,811,366,366,366,428,428,633,455,366,544,544,99,188,404,775,396,442,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,228,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,228
100,190,550,190,460,280,190,280,730,820,370,370,370,433,433,640,460,370,550,550,100,190,430,820,402,450,-1,-1,-1,272,819,363,728,363,363,363,819,363,363,363,819,363,-1,-1,-1,-1,230,-1,-1,272,363,363,819,728,363,363,819,363,819,363,363,363,-1,-1,-1,-1,-1,-1,230
101,192,556,192,465,283,192,283,738,829,374,374,374,438,438,647,465,374,556,556,101,190,433,825,408,458,-1,-1,-1,275,828,368,736,368,368,368,828,368,368,368,828,368,-1,-1,-1,-1,233,-1,-1,275,368,368,828,736,368,368,828,368,828,368,368,368,-1,-1,-1,-1,-1,-1,233
102,194,562,194,470,286,194,286,746,838,378,378,378,443,443,654,470,378,562,562,102,190,436,830,414,466,-1,-1,-1,279,837,372,744,372,372,372,837,372,372,372,837,372,-1,-1,-1,-1,235,-1,-1,279,372,372,837,744,372,372,837,372,837,372,372,372,-1,-1,-1,-1,-1,-1,235
103,196,568,196,475,289,196,289,754,847,382,382,382,448,448,661,475,382,568,568,103,190,439,845,420,474,-1,-1,-1,283,846,377,752,377,377,377,846,377,377,377,846,377,-1,-1,-1,-1,238,-1,-1,283,377,377,846,752,377,377,846,377,846,377,377,377,-1,-1,-1,-1,-1,-1,238
104,198,574,198,480,292,198,292,762,856,386,386,386,453,453,668,480,386,574,574,104,190,442,850,426,482,-1,-1,-1,286,855,381,760,381,381,381,855,381,381,381,855,381,-1,-1,-1,-1,240,-1,-1,286,381,381,855,760,381,381,855,381,855,381,381,381,-1,-1,-1,-1,-1,-1,240
105,200,580,200,485,295,200,295,770,865,390,390,390,458,458,675,485,390,580,580,105,190,445,855,432,490,-1,-1,-1,290,864,386,769,386,386,386,864,386,386,386,864,386,-1,-1,-1,-1,243,-1,-1,290,386,386,864,769,386,386,864,386,864,386,386,386,-1,-1,-1,-1,-1,-1,243
106,202,586,202,490,298,202,298,778,874,394,394,394,463,463,682,490,394,586,586,106,190,448,860,438,498,-1,-1,-1,293,873,390,777,390,390,390,873,390,390,390,873,390,-1,-1,-1,-1,245,-1,-1,293,390,390,873,777,390,390,873,390,873,390,390,390,-1,-1,-1,-1,-1,-1,245
107,204,592,204,495,301,204,301,786,883,398,398,398,468,468,689,495,398,592,592,107,190,451,865,444,506,-1,-1,-1,297,882,395,785,395,395,395,882,395,395,395,882,395,-1,-1,-1,-1,248,-1,-1,297,395,395,882,785,395,395,882,395,882,395,395,395,-1,-1,-1,-1,-1,-1,248
108,206,598,206,500,304,206,304,794,892,402,402,402,473,473,696,500,402,598,598,108,190,454,870,450,514,-1,-1,-1,301,892,399,793,399,399,399,892,399,399,399,892,399,-1,-1,-1,-1,250,-1,-1,301,399,399,892,793,399,399,892,399,892,399,399,399,-1,-1,-1,-1,-1,-1,250
109,208,604,208,505,307,208,307,802,901,406,406,406,478,478,703,505,406,604,604,109,200,500,900,456,522,-1,-1,-1,300,900,400,800,400,400,400,900,400,400,400,900,400,109,522,522,456,253,652,1125,300,400,400,900,800,400,400,900,400,900,400,400,400,652,1125,522,522,456,109,253
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,310,910,410,810,410,410,410,910,410,410,410,910,410,114,530,530,462,257,662,1137,310,410,410,910,810,410,410,910,410,910,410,410,410,662,1137,530,530,462,114,257
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,313,919,414,818,414,414,414,919,414,414,414,919,414,119,538,538,468,261,672,1148,313,414,414,919,818,414,414,919,414,919,414,414,414,672,1148,538,538,468,119,261
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,316,928,418,826,418,418,418,928,418,418,418,928,418,124,546,546,474,265,682,1160,316,418,418,928,826,418,418,928,418,928,418,418,418,682,1160,546,546,474,124,265
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,319,937,422,834,422,422,422,937,422,422,422,937,422,129,554,554,480,269,692,1171,319,422,422,937,834,422,422,937,422,937,422,422,422,692,1171,554,554,480,129,269
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,322,946,426,842,426,426,426,946,426,426,426,946,426,134,562,562,486,273,702,1182,322,426,426,946,842,426,426,946,426,946,426,426,426,702,1182,562,562,486,134,273
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,325,955,430,850,430,430,430,955,430,430,430,955,430,139,570,570,492,278,712,1193,325,430,430,955,850,430,430,955,430,955,430,430,430,712,1193,570,570,492,139,278
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,328,964,434,858,434,434,434,964,434,434,434,964,434,144,578,578,498,283,722,1205,328,434,434,964,858,434,434,964,434,964,434,434,434,722,1205,578,578,498,144,283
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,331,973,438,866,438,438,438,973,438,438,438,973,438,149,586,586,504,288,732,1216,331,438,438,973,866,438,438,973,438,973,438,438,438,732,1216,586,586,504,149,288
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,334,982,442,874,442,442,442,982,442,442,442,982,442,154,594,594,510,293,742,1227,334,442,442,982,874,442,442,982,442,982,442,442,442,742,1227,594,594,510,154,293
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,337,991,446,882,446,446,446,991,446,446,446,991,446,159,602,602,516,298,752,1238,337,446,446,991,882,446,446,991,446,991,446,446,446,752,1238,602,602,516,159,298
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,340,1000,450,890,450,450,450,1000,450,450,450,1000,450,164,610,610,522,304,762,1250,340,450,450,1000,890,450,450,1000,450,1000,450,450,450,762,1250,610,610,522,164,304
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,343,1009,454,898,454,454,454,1009,454,454,454,1009,454,169,618,618,528,310,772,1261,343,454,454,1009,898,454,454,1009,454,1009,454,454,454,772,1261,618,618,528,169,310
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,346,1018,458,906,458,458,458,1018,458,458,458,1018,458,174,626,626,534,316,782,1272,346,458,458,1018,906,458,458,1018,458,1018,458,458,458,782,1272,626,626,534,174,316
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,349,1027,462,914,462,462,462,1027,462,462,462,1027,462,179,634,634,540,322,792,1283,349,462,462,1027,914,462,462,1027,462,1027,462,462,462,792,1283,634,634,540,179,322
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,352,1036,466,922,466,466,466,1036,466,466,466,1036,466,184,642,642,546,328,802,1295,352,466,466,1036,922,466,466,1036,466,1036,466,466,466,802,1295,642,642,546,184,328
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,355,1045,470,930,470,470,470,1045,470,470,470,1045,470,189,650,650,552,335,812,1306,355,470,470,1045,930,470,470,1045,470,1045,470,470,470,812,1306,650,650,552,189,335
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,358,1054,474,938,474,474,474,1054,474,474,474,1054,474,194,658,658,558,342,822,1317,358,474,474,1054,938,474,474,1054,474,1054,474,474,474,822,1317,658,658,558,194,342
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,361,1063,478,946,478,478,478,1063,478,478,478,1063,478,199,666,666,564,349,832,1328,361,478,478,1063,946,478,478,1063,478,1063,478,478,478,832,1328,666,666,564,199,349
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,364,1072,482,954,482,482,482,1072,482,482,482,1072,482,204,674,674,570,356,842,1340,364,482,482,1072,954,482,482,1072,482,1072,482,482,482,842,1340,674,674,570,204,356
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367,1081,486,962,486,486,486,1081,486,486,486,1081,486,209,682,682,576,363,852,1351,367,486,486,1081,962,486,486,1081,486,1081,486,486,486,852,1351,682,682,576,209,363
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,370,1090,490,970,490,490,490,1090,490,490,490,1090,490,214,690,690,582,371,862,1362,370,490,490,1090,970,490,490,1090,490,1090,490,490,490,862,1362,690,690,582,214,371
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,373,1099,494,978,494,494,494,1099,494,494,494,1099,494,219,698,698,588,379,872,1373,373,494,494,1099,978,494,494,1099,494,1099,494,494,494,872,1373,698,698,588,219,379
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,376,1108,498,986,498,498,498,1108,498,498,498,1108,498,224,706,706,594,387,882,1385,376,498,498,1108,986,498,498,1108,498,1108,498,498,498,882,1385,706,706,594,224,387
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,379,1117,502,994,502,502,502,1117,502,502,502,1117,502,229,714,714,600,395,892,1396,379,502,502,1117,994,502,502,1117,502,1117,502,502,502,892,1396,714,714,600,229,395
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,382,1126,506,1002,506,506,506,1126,506,506,506,1126,506,234,722,722,606,403,902,1407,382,506,506,1126,1002,506,506,1126,506,1126,506,506,506,902,1407,722,722,606,234,403
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,385,1135,510,1010,510,510,510,1135,510,510,510,1135,510,239,730,730,612,412,912,1418,385,510,510,1135,1010,510,510,1135,510,1135,510,510,510,912,1418,730,730,612,239,412
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,388,1144,514,1018,514,514,514,1144,514,514,514,1144,514,244,738,738,618,421,922,1430,388,514,514,1144,1018,514,514,1144,514,1144,514,514,514,922,1430,738,738,618,244,421
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,391,1153,518,1026,518,518,518,1153,518,518,518,1153,518,249,746,746,624,430,932,1441,391,518,518,1153,1026,518,518,1153,518,1153,518,518,518,932,1441,746,746,624,249,430
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,394,1162,522,1034,522,522,522,1162,522,522,522,1162,522,254,754,754,630,439,942,1452,394,522,522,1162,1034,522,522,1162,522,1162,522,522,522,942,1452,754,754,630,254,439
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,397,1171,526,1042,526,526,526,1171,526,526,526,1171,526,259,762,762,636,448,952,1463,397,526,526,1171,1042,526,526,1171,526,1171,526,526,526,952,1463,762,762,636,259,448
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,400,1180,530,1050,530,530,530,1180,530,530,530,1180,530,264,770,770,642,458,962,1475,400,530,530,1180,1050,530,530,1180,530,1180,530,530,530,962,1475,770,770,642,264,458
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,403,1189,534,1058,534,534,534,1189,534,534,534,1189,534,269,778,778,648,468,972,1486,403,534,534,1189,1058,534,534,1189,534,1189,534,534,534,972,1486,778,778,648,269,468
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,406,1198,538,1066,538,538,538,1198,538,538,538,1198,538,274,786,786,654,478,982,1497,406,538,538,1198,1066,538,538,1198,538,1198,538,538,538,982,1497,786,786,654,274,478
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,409,1207,542,1074,542,542,542,1207,542,542,542,1207,542,279,794,794,660,488,992,1508,409,542,542,1207,1074,542,542,1207,542,1207,542,542,542,992,1508,794,794,660,279,488
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,412,1216,546,1082,546,546,546,1216,546,546,546,1216,546,284,802,802,666,498,1002,1520,412,546,546,1216,1082,546,546,1216,546,1216,546,546,546,1002,1520,802,802,666,284,498
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,415,1225,550,1090,550,550,550,1225,550,550,550,1225,550,289,810,810,672,509,1012,1531,415,550,550,1225,1090,550,550,1225,550,1225,550,550,550,1012,1531,810,810,672,289,509
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,418,1234,554,1098,554,554,554,1234,554,554,554,1234,554,294,818,818,678,520,1022,1542,418,554,554,1234,1098,554,554,1234,554,1234,554,554,554,1022,1542,818,818,678,294,520
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,421,1243,558,1106,558,558,558,1243,558,558,558,1243,558,299,826,826,684,531,1032,1553,421,558,558,1243,1106,558,558,1243,558,1243,558,558,558,1032,1553,826,826,684,299,531
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,424,1252,562,1114,562,562,562,1252,562,562,562,1252,562,304,834,834,690,542,1042,1565,424,562,562,1252,1114,562,562,1252,562,1252,562,562,562,1042,1565,834,834,690,304,542
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,427,1261,566,1122,566,566,566,1261,566,566,566,1261,566,309,842,842,696,553,1052,1576,427,566,566,1261,1122,566,566,1261,566,1261,566,566,566,1052,1576,842,842,696,309,553
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,430,1270,570,1130,570,570,570,1270,570,570,570,1270,570,314,850,850,702,565,1062,1587,430,570,570,1270,1130,570,570,1270,570,1270,570,570,570,1062,1587,850,850,702,314,565
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,433,1279,574,1138,574,574,574,1279,574,574,574,1279,574,319,858,858,708,577,1072,1598,433,574,574,1279,1138,574,574,1279,574,1279,574,574,574,1072,1598,858,858,708,319,577
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,436,1288,578,1146,578,578,578,1288,578,578,578,1288,578,324,866,866,714,589,1082,1610,436,578,578,1288,1146,578,578,1288,578,1288,578,578,578,1082,1610,866,866,714,324,589
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,439,1297,582,1154,582,582,582,1297,582,582,582,1297,582,329,874,874,720,601,1092,1621,439,582,582,1297,1154,582,582,1297,582,1297,582,582,582,1092,1621,874,874,720,329,601
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,442,1306,586,1162,586,586,586,1306,586,586,586,1306,586,334,882,882,726,613,1102,1632,442,586,586,1306,1162,586,586,1306,586,1306,586,586,586,1102,1632,882,882,726,334,613
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,445,1315,590,1170,590,590,590,1315,590,590,590,1315,590,339,890,890,732,626,1112,1643,445,590,590,1315,1170,590,590,1315,590,1315,590,590,590,1112,1643,890,890,732,339,626
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,448,1324,594,1178,594,594,594,1324,594,594,594,1324,594,344,898,898,738,639,1122,1655,448,594,594,1324,1178,594,594,1324,594,1324,594,594,594,1122,1655,898,898,738,344,639
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451,1333,598,1186,598,598,598,1333,598,598,598,1333,598,349,906,906,744,642,1132,1666,451,598,598,1333,1186,598,598,1333,598,1333,598,598,598,1132,1666,906,906,744,349,642
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,454,1342,602,1194,602,602,602,1342,602,602,602,1342,602,354,914,914,750,655,1142,1677,454,602,602,1342,1194,602,602,1342,602,1342,602,602,602,1142,1677,914,914,750,354,655
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,457,1351,606,1202,606,606,606,1351,606,606,606,1351,606,359,922,922,756,668,1152,1688,457,606,606,1351,1202,606,606,1351,606,1351,606,606,606,1152,1688,922,922,756,359,668
